2.000000,110.741,58.4444,3.18519,3.62963,0.814815,2.81481,2.59259,3.03704,0.518519,2.07407,2,2.44444,0.814815,2.14815,1.7037,2.44444
2.100000,103.407,54.0741,3.18519,3.25926,1.25926,3.18519,2.44444,3.40741,0.592593,2.07407,2,2.22222,1.33333,2.07407,1.62963,2.14815
2.200000,112.846,58.3077,3.30769,3.61538,1.53846,3.15385,2.61538,3,0.538462,2,2,2.38462,1.38462,2,1.61538,2.53846
2.300000,108.37,56.8889,2.81481,3.40741,1.25926,3.03704,2.44444,3.03704,0.296296,2,1.77778,2.22222,1.11111,2.14815,1.62963,2.14815
2.400000,102.741,54.6667,2.66667,3.25926,1.33333,2.96296,2.37037,3.40741,0.296296,2.14815,1.85185,2.2963,1.18519,1.92593,1.77778,2.37037
2.500000,111.926,58.2963,3.11111,3.7037,1.33333,3.03704,2.51852,3.7037,0.37037,2.07407,2,2.2963,1.11111,1.92593,1.77778,2.44444
2.600000,108.444,56.6667,2.44444,3.33333,1.11111,2.66667,2.2963,2.96296,0.740741,2,1.77778,2.2963,0.962963,1.77778,1.55556,2.07407
2.700000,102.741,54.0741,2.66667,3.55556,0.888889,3.18519,2.2963,3.33333,0.296296,2.14815,1.85185,2.22222,0.592593,1.85185,1.77778,2.51852
2.800000,118.148,61.7037,2.66667,3.33333,1.33333,3.03704,2.2963,3.33333,0.518519,2.14815,1.7037,2.07407,1.03704,1.85185,1.62963,2.14815
2.900000,127.926,68.1481,3.55556,3.48148,1.7037,3.03704,2.81481,3.33333,0.222222,2.07407,1.85185,2.22222,1.48148,2,1.85185,2.14815
3.000000,142.667,75.037,3.25926,3.18519,1.25926,2.74074,2.96296,3.11111,0,2.22222,2,2.14815,1.11111,1.77778,1.85185,2.14815
3.100000,146.231,77.1538,3.69231,3.69231,0.692308,3.30769,2.53846,3.23077,0.461538,2.07692,2.15385,2.23077,0.692308,2,1.76923,2.23077
3.200000,142.296,75.109,3.04478,0.972637,2.21891,2.18159,2.36567,1.88557,2.13682,1.99502,1.94776
3.200000,38.2754,30.8889,21.0556,11.5894,5.71498,4.05314,3.36232,3.01932,1.08937,2.23188,2.26329,2.57246,1.9372,2.22464,1.98309,1.99517
3.300000,35.8453,32.3728,21.66,12.204,7.20047,5.60375,4.75967,4.07737,2.22978,2.94256,2.87691,3.24267,2.59086,2.63306,2.34232,2.07503
3.400000,30.0493,21.1771,10.5516,8.38341,6.19507,5.9148,5.0157,4.30493,2.23991,2.97534,3.14126,3.52691,2.84305,3.0583,2.48206,2.35202
3.500000,31.4355,25.376,13.6516,13.5612,11.1753,9.4355,7.40243,5.22822,2.52701,2.85777,2.65932,2.71224,2.2161,2.3925,2.13671,1.98897
3.600000,47.2043,35.5283,17.6087,16.487,15.3696,11.7783,9.14565,6.27174,3.76522,3.61087,3.18478,3.11522,2.67391,2.64348,2.29783,2.12826
3.700000,49.0473,34.7677,23.0731,27.9419,25.4065,15.1269,10.9462,8.48172,6.04516,5.0043,4,3.96344,3.6086,3.24731,2.76559,2.25806
3.800000,63.7466,42.7983,23.9725,30.9673,27.6917,16.6209,12.8765,9.9113,7.35797,5.72967,4.48152,4.50053,4.06969,3.74023,3.132,2.34002
3.900000,56.358,38.7963,25.3498,33.4794,30.0576,17.2551,13.2942,10.3333,7.28189,5.7428,4.54115,4.68313,4.02469,3.75309,3.00412,2.33333
4.000000,52.0241,36.5944,27.3273,34.7651,29.8675,16.8775,13.1386,9.92369,7.08835,5.58233,4.26506,4.55622,4.01406,3.6506,2.98996,2.39759
4.100000,51.7018,36.5673,26.308,30.4561,26.4327,15.8324,11.5088,8.58869,6.32749,4.81676,3.53606,3.57895,3.4191,3.11111,2.88694,2.30604
4.200000,55.8934,37.1304,24.1294,30.1922,26.0723,14.6337,11.4367,8.65842,6.00761,4.97431,3.7412,3.78116,3.44053,3.27117,2.75167,2.30637
4.300000,60.5023,39.7395,22.9395,30.8893,27.3544,15.9312,12.067,9.17395,6.89116,5.46977,4.42791,4.48744,4.01674,3.50326,2.87628,2.41488
4.400000,64.3668,43.0036,24.8266,32.0365,28.6369,16.8905,13.0858,9.70803,7.23905,5.81387,4.59124,4.39416,4.05292,3.70803,2.95073,2.41058
4.500000,.1538,4.69231,2,3.38462,2.84615,2.92308,1.23077,2.30769,2.15385,2.23077,1.23077,2.30769,2,2.07692
4.700000,294.741,179.185,18.7407,5.18519,1.7037,3.33333,3.18519,2.81481,0.592593,2,2.07407,2.14815,1.18519,2.2963,2.07407,2.2963
4.800000,306.769,183.923,20.3846,5.07692,2.38462,3.30769,2.84615,3,0.769231,2,2.15385,2.23077,1.69231,1.92308,2.23077,1.69231
4.900000,317.462,197.769,25.8462,6.07692,2.30769,3.61538,2.76923,3.38462,0.230769,2,2,2.46154,1.30769,2.15385,1.92308,2.23077
5.000000,297.923,207.462,34.3077,7.30769,3,3.69231,2.53846,3.07692,0.769231,2,2,2.38462,1.61538,2,2.23077,2.30769
5.100000,260.923,197.231,36.8462,7,2.46154,3.15385,3,3.07692,0.846154,2.53846,2.07692,2.30769,1.30769,2.53846,2.07692,2.15385
5.200000,281.154,203.692,36.1538,6.69231,2.76923,3.61538,2.84615,2.76923,0.692308,2.07692,2,2.15385,1.61538,2.23077,2.30769,1.92308
5.300000,289.769,217.923,44.2308,7.23077,2.76923,3.07692,2.92308,2.76923,0.461538,2.07692,2,2.30769,1.69231,2.30769,2.15385,1.84615
5.400000,256.154,228.385,60.6923,7.07692,2.53846,3.15385,3,3.30769,0.692308,1.92308,2,2.15385,1.69231,1.92308,2,1.92308
5.500000,234.16,239.92,80.08,4.8,1.6,2.8,2.96,3.2,0.56,1.92,2.16,2.24,0.96,2,2.08,2.32
5.600000,184.462,247.077,110,4.30769,1.46154,3.46154,3.07692,3.30769,0.846154,2.15385,2.07692,2.53846,1.07692,2.30769,2.15385,2.15385
5.700000,163.308,241.692,128.538,5.07692,2.15385,3.53846,3,2.84615,0.461538,2.23077,2.38462,2.38462,1.53846,2.30769,2.46154,2.30769
5.800000,172.385,260.077,142.231,6,2.30769,3.23077,3,3,0.538462,2.23077,2.15385,2.30769,1.76923,2.46154,2.30769,1.76923
5.900000,161,247.615,145.308,7.84615,2.69231,3.46154,2.69231,3.30769,0.846154,2.53846,2.15385,2.30769,1.53846,2.23077,1.84615,1.84615
6.000000,52.9231,148.615,145,33.7692,3.69231,3.69231,2.76923,3.23077,0.846154,2.23077,1.92308,2.53846,1.69231,2.61538,2.23077,2
6.100000,14,95.6154,159.308,73.3846,1.92308,3.23077,3,2.92308,0.307692,2.30769,2.38462,2.69231,1.53846,2.38462,2.23077,2
6.200000,13.3846,55.8462,153.308,120.615,16.3077,3.53846,2.69231,3,0.769231,2.30769,2,2.61538,1.46154,2.07692,1.92308,2.38462
6.300000,11.6296,20.2963,130.889,163.037,51.037,4.88889,2.66667,2.81481,0.740741,2.37037,2.37037,2.66667,1.92593,2.59259,1.92593,2.37037
6.400000,11.5385,14.9231,132.385,187.308,68.5385,4.92308,2.84615,3,0.769231,2.46154,2.23077,2.15385,1.92308,2.07692,2.61538,2
6.500000,11.6923,13.6923,130.154,187,71,4.38462,3.23077,3.15385,0.846154,2.46154,2,2.23077,2.30769,1.92308,2.23077,2.07692
6.600000,11.8519,12.5926,127.037,190.296,75.4815,4.07407,3.03704,3.33333,0.814815,2.37037,2.2963,2.51852,2.44444,2.14815,2.2963,2.07407
6.700000,11.7692,7,63.6923,184.154,153.615,31.3846,3.76923,2.92308,1.15385,2.15385,2.53846,2.76923,2.46154,2.61538,2.38462,2.07692
6.800000,12.1538,5.76923,5.69231,72.1538,199.231,161.462,28.3846,4.84615,1.30769,2.76923,2.69231,2.61538,2.61538,2.69231,2.53846,2.53846
6.900000,11.8462,5.61538,4.38462,7.84615,122.769,209.846,99.2308,3.92308,1.84615,2.46154,3.46154,2.53846,2.76923,2.30769,2.46154,2.53846
7.000000,12.7692,4.84615,3.61538,4.92308,105.538,212.308,117.846,4.84615,2.07692,2.69231,2.53846,2.84615,3,2.38462,3.23077,2.23077
7.100000,12.4615,5.69231,3.53846,4.92308,99.3846,210.462,121.231,5.84615,2.84615,2.69231,3.07692,3.30769,2.61538,2.46154,2.61538,2.69231
7.200000,12.6923,5.61538,3.92308,4.92308,43.3846,167.308,186.308,64.4615,7.07692,4.07692,3.61538,3.61538,2.46154,3.15385,3.46154,2
7.300000,10.5385,5.53846,5.15385,4.84615,5.30769,16.3077,106.923,217.385,155.308,33.3077,5.84615,3.38462,4.38462,2.92308,3.92308,3.23077
7.400000,11.76,6.48,4.96,4.88,4.24,5.6,4.8,58.48,194.72,196.32,57.12,6.64,3.6,4.16,4,3.76
7.500000,12.7692,6.69231,5.30769,5.69231,4,5.76923,5,6.23077,93.5385,247.462,175.154,19.9231,6.76923,4.07692,4.76923,4
7.600000,12.6154,7.30769,7,5.84615,5.15385,5.46154,6.07692,9.30769,66.6154,226.923,192.308,30.6923,7.69231,4.92308,4.38462,4.76923
7.700000,13.52,7.04,5.44,6.64,5.12,6.08,5.28,6.88,38.24,174.4,209.04,77.36,12,5.92,4.72,4.96
7.800000,12.1538,7.69231,6.69231,7.23077,5.92308,6.38462,7.23077,6.69231,7.07692,9.38462,57.1538,172.769,202,87.4615,10.1538,7.53846
7.900000,13.3077,7.53846,6.53846,7.69231,5.61538,7.84615,5.61538,7.53846,5.38462,8.15385,6.46154,37.8462,199.077,234.154,70.3846,10.3077
8.000000,13.92,8.4,7.12,7.68,6.32,6.72,7.12,6.56,6.48,6.32,7.6,6.24,93.6,245.04,178.4,22
8.100000,12.7692,8.30769,7.38462,7.76923,6.53846,6,7,5.53846,6.15385,6.76923,5.92308,7.07692,20.3846,173.154,249.385,96.6154
8.200000,11.4615,7.23077,6.38462,6.07692,5.53846,5.15385,6,5.76923,4.92308,4.53846,5.61538,5.46154,6.38462,134.385,258.923,136.308
8.300000,9.15385,9,8.61538,7.61538,7.61538,6.23077,8.53846,6.84615,7.61538,7.61538,7.53846,15.7692,68.2308,185.538,199.692,77.6923
8.400000,12.16,6.48,6.08,6.24,5.6,6.8,12.96,51.68,94.24,99.52,93.2,96.96,70.56,27.12,6.4,5.28
8.500000,13.2593,5.11111,4.37037,16.2963,61.3333,96.5926,90.8889,63.1111,20.2222,3.92593,2.59259,2.81481,2.51852,2.59259,2.66667,2.88889
8.600000,12.7692,5,17.9231,89.1538,99.6923,29.6154,3.53846,3.46154,0.846154,2.69231,2,2.92308,2.07692,2.15385,2.15385,2.30769
8.700000,12.3704,4.81481,36.963,110.296,80.4444,10.8148,3.62963,2.96296,0.666667,2.2963,2.51852,2.37037,2.14815,2.2963,2.14815,1.48148
8.800000,12.3077,5,45.3077,113.385,76.6923,7.23077,3,3,0.461538,2.46154,2.53846,2.53846,1.92308,2.30769,2,1.84615
8.900000,12.6154,13.8462,87.0769,115.923,44,4.30769,3.46154,2.84615,1.23077,2.07692,2.46154,2.30769,2.30769,2.07692,2.30769,2.07692
9.000000,13.4815,61.4815,112.889,64.3704,5.33333,3.48148,2.74074,2.96296,0.666667,2.07407,2,2.51852,1.55556,2.2963,2.22222,2
9.100000,52,114.923,83,12,2.53846,3.15385,3.15385,2.76923,0.538462,2.07692,2.30769,2.23077,1.61538,2.15385,2.30769,2
9.200000,101.63,152.37,81.9259,3.85185,1.7037,3.33333,3.18519,2.88889,0.740741,2.07407,2.07407,2.22222,1.7037,2,2.44444,2
9.300000,124.769,162.385,78.3077,3.76923,1.46154,3.15385,3.15385,2.84615,0.461538,2,2.23077,2.23077,1.15385,2.15385,2,2
9.400000,263,208.077,52.6923,6.46154,2.46154,3.61538,3,3.15385,0.769231,2.23077,1.92308,2.53846,1.15385,2,1.92308,2.23077
9.500000,277.259,160.148,14.0741,4.51852,1.85185,3.55556,3.11111,3.25926,0.666667,2.14815,2.2963,2.37037,1.11111,2.22222,2.22222,2.37037
9.600000,243.923,131,6.69231,3.61538,1.61538,3.07692,3.15385,3.38462,0.230769,2.23077,2.23077,2.23077,1.30769,1.92308,2.07692,2.23077
9.700000,235.333,125.926,5.92593,3.18519,1.40741,3.48148,2.74074,3.11111,0.518519,2.22222,2,2.14815,1.25926,2.2963,2.2963,2.22222
9.800000,198.923,105.692,4.84615,3.23077,1.30769,3.15385,2.92308,3.23077,0.692308,2.23077,1.92308,2.38462,1,2.07692,1.76923,2.30769
9.900000,105.704,56.2963,2.88889,3.7037,0.888889,3.11111,2.59259,3.11111,0.296296,2.14815,1.85185,2.22222,0.888889,1.92593,1.77778,2.14815
10.000000,79.4074,41.4815,2.74074,3.77778,0.962963,3.25926,2.81481,3.33333,0.296296,2.44444,2.44444,2.2963,0.888889,2.14815,1.7037,2.14815
10.100000,74.5926,38.4444,2.59259,3.85185,1.03704,3.25926,2.2963,3.55556,0.222222,2.14815,2.07407,2.66667,0.740741,1.85185,1.55556,2.22222
10.200000,203.259,113.63,8.88889,3.85185,1.03704,3.25926,2.96296,2.81481,0.37037,2.22222,2.22222,2.2963,0.740741,2.07407,1.92593,2.37037
10.300000,249.692,190.308,38.3846,7.53846,3,3.30769,3.07692,3.23077,1,2.23077,2,2.38462,1.53846,1.92308,2.15385,2.15385
10.400000,281.692,210.077,44.8462,6.23077,2.53846,3.15385,3,2.76923,0.769231,2,2.07692,2.46154,1.38462,2.46154,2,2
10.500000,246.385,207.692,51.0769,6.38462,2.46154,3.07692,3,3.15385,0.307692,2.15385,2.07692,2.30769,1.38462,2.23077,2.30769,2.30769
10.600000,123.923,152.923,90.7692,15.8462,2.30769,3.61538,3.15385,3.23077,0.538462,2,2.23077,2.46154,1.38462,2.38462,2.23077,2.07692
10.700000,13,34,115.308,101,20.4615,4.38462,3.46154,2.84615,0.461538,2.07692,2.61538,2.38462,1.76923,2.07692,2.23077,1.92308
10.800000,12,13.7037,108.148,141.926,48.3704,4.88889,3.11111,2.74074,0.888889,2.37037,2.44444,2.2963,2.37037,2.2963,2.14815,1.77778
10.900000,12.2308,11.4615,101.385,144.308,54.6154,4.23077,3.30769,2.76923,1.23077,2.38462,2.15385,2.53846,2,2.53846,2.07692,2.23077
11.000000,11.6923,5.92308,29.3077,79.6154,97.0769,80.5385,72,44.0769,10.8462,3.30769,2.92308,2.92308,2.30769,2.53846,2.15385,2.15385
11.100000,12.8148,5.92593,5.55556,4.59259,3.33333,5.03704,18.3704,68.8889,142.815,121.704,36.7407,4,3.18519,3.11111,3.92593,3.18519
11.200000,12.9231,6.38462,3.84615,6.61538,3.76923,4.92308,4.69231,5,80.5385,208.692,147.154,15.5385,5.61538,3.92308,3.92308,3.46154
11.300000,12.0769,5.76923,4.61538,4.69231,3.46154,3.84615,3.76923,5.07692,46.3077,176.308,163.308,31.5385,7.46154,2.76923,3.92308,2.61538
11.400000,11.8462,5.23077,4.76923,4.69231,3.69231,4.69231,4.46154,6.07692,47.9231,182.538,168.846,32.3846,7.46154,2.84615,3.61538,3.30769
11.500000,13.44,6.56,5.12,6.64,3.92,5.92,4.16,5.28,55.12,197.36,173.44,31.6,8.16,3.6,4.96,3.68
11.600000,13,6.38462,5.23077,6.07692,4,5.30769,4.53846,6.38462,65.9231,208.846,169.692,26.0769,7,4,3.53846,4.46154
11.700000,12,6.38462,5.46154,5.69231,4.92308,5.15385,5.53846,15.1538,153,243.077,106,7.53846,4.61538,5.07692,4.69231,4.30769
11.800000,11.8462,6.92308,5.07692,5.61538,3.92308,5.30769,6.15385,32.6154,177.923,202.077,55.2308,7.92308,3.53846,4.30769,3.69231,3.53846
11.900000,12.2308,5.84615,5.23077,4.46154,3.92308,4.53846,7,43.2308,187.692,187.769,41.9231,8.07692,2.92308,3.92308,3.07692,3.61538
12.000000,12.4615,6.07692,4.92308,5,3.61538,4.07692,5.92308,49.1538,193.615,184.462,36.4615,8.07692,2.84615,3.76923,3.46154,3.53846
12.100000,12.8,6.56,5.36,5.6,4.24,6.32,24.4,142.32,213.52,102.64,11.6,4.4,3.84,3.92,4.08,3.84
12.200000,12.3077,6.38462,4.76923,5.30769,6.38462,64.0769,183.462,177.385,57.4615,6.46154,3.61538,3.92308,3.30769,3.23077,2.92308,3.15385
12.300000,12.2308,4.92308,4.76923,5.92308,37.6923,160,164.154,39.6154,5.38462,2.46154,2.53846,2.92308,2.46154,2.69231,1.92308,2.92308
12.400000,13.2308,6,4.23077,4.92308,62.5385,175.231,125.385,15.6923,3.30769,3.61538,2.23077,3.15385,2.23077,2.69231,2.76923,2.46154
12.500000,12.2963,5.55556,4.44444,4.07407,80.963,182.815,109.778,7.03704,2.74074,2.59259,2.66667,3.18519,1.92593,2.81481,2.59259,2.66667
12.600000,12.9231,6.07692,4.61538,4,87.4615,187.538,109.231,6.53846,1.61538,3,2.92308,2.76923,2.69231,2.30769,2.46154,2.53846
12.700000,11.2593,5.62963,3.92593,4.51852,93.3333,192.296,107.63,5.25926,1.85185,3.03704,2.96296,2.74074,2.51852,2.2963,2.59259,3.03704
12.800000,12.3077,5.61538,4.23077,44.0769,168.769,169.231,42.6154,5.07692,1.76923,3.46154,2.30769,3,2.38462,2.46154,2.92308,2.07692
12.900000,12.1538,5.38462,18.5385,132.462,180.769,70.1538,5.15385,3.61538,1.30769,2.53846,2.38462,2.69231,1.84615,2.69231,2.23077,1.84615
13.000000,12.3846,6.69231,49.9231,164.538,140.923,22.4615,4.30769,2.84615,1.15385,2.15385,2.15385,2.69231,2.30769,1.76923,2.07692,2.07692
13.100000,12,7.03704,54.2963,159.852,124.519,16.5185,3.48148,2.74074,1.25926,2.2963,2.44444,2.2963,2.07407,2.37037,2.37037,2.22222
13.200000,11.8462,4.61538,62.2308,165.538,114.692,13.6154,4.30769,3.30769,0.846154,2.30769,2.23077,2.84615,2.23077,2.61538,1.76923,2.15385
13.300000,11.8462,18.8462,124.846,160,55.3077,5.61538,2.92308,3.23077,0.923077,2.61538,2.23077,2.15385,2.23077,2.53846,2.15385,2.07692
13.400000,12.5185,48.2963,150.222,121.407,17.4815,4.51852,2.96296,2.81481,0.592593,2.44444,2.07407,2.44444,2.2963,2,2.2963,1.92593
13.500000,11.5385,56,154.231,112.231,13.0769,4.15385,3,2.61538,0.769231,2.23077,2.23077,2.61538,2.38462,2.53846,1.76923,2.23077
13.600000,10.1481,60.3704,154.889,111.852,10.963,3.18519,2.44444,2.96296,0.666667,2.66667,2.14815,2.96296,1.92593,2.37037,1.85185,2.37037
13.700000,8.38462,82.8462,152.154,76.1538,3.53846,2.76923,3,2.61538,0.692308,2.07692,2.38462,2.46154,1.53846,2.07692,2.38462,2.38462
13.800000,18.2308,103.769,145.538,54.8462,2.84615,3.30769,2.53846,3.07692,0.384615,2.46154,1.92308,2.46154,1.61538,2.53846,2.15385,2.23077
13.900000,20.8889,106.667,143.407,50.3704,3.03704,3.33333,3.18519,3.11111,0.444444,2.44444,2.14815,2.22222,1.55556,2.2963,2.2963,1.92593
14.000000,21.3077,116,139,41.6154,3.61538,3.30769,2.69231,3.23077,0.461538,1.92308,2,2.53846,1.69231,2.53846,1.92308,2.15385
14.100000,67.3077,145.692,113,15.7692,3.23077,3.15385,3.07692,3.07692,0.461538,2.15385,2.23077,2.23077,1.61538,2.07692,2,2.15385
14.200000,84,163.111,107.63,9.48148,2.2963,3.33333,2.66667,3.03704,0.888889,2.07407,1.92593,2.51852,1.33333,2.44444,1.55556,2
14.300000,88.8462,162.308,102.692,8.30769,2.46154,3.46154,3.15385,3.23077,0.615385,2.23077,2.23077,2.15385,1.15385,2.61538,2.07692,2.46154
14.400000,131.481,188.519,98.6667,4.96296,1.7037,3.18519,2.96296,3.11111,1.03704,2.07407,2.14815,2.51852,1.48148,2.22222,2.14815,2.51852
14.500000,92.7692,193,93.2308,3.30769,1.38462,3.38462,3.15385,3,0.615385,1.92308,2.07692,2.30769,1.38462,1.92308,2.15385,2.07692
14.600000,201.308,190.846,85.0769,3.46154,1.46154,3.15385,3.07692,2.53846,0.384615,2.07692,2.23077,2.38462,1.23077,2.07692,2.38462,2
14.700000,195.692,188.538,82.7692,3.46154,1.15385,3.30769,2.84615,3,0.538462,2.46154,2.15385,2.15385,0.923077,2.15385,2.15385,2
14.800000,212.769,220.615,81.3077,5.15385,1.38462,3.46154,2.69231,3.07692,0.230769,2.23077,2.07692,2.23077,0.923077,2,2.15385,2
14.900000,248.769,236.538,75.4615,4.61538,1.92308,2.69231,2.76923,2.53846,0.615385,2.15385,2.07692,2.15385,1.53846,2.23077,2.30769,1.92308
15.000000,227.462,212.308,65.8462,6.38462,2.30769,3.46154,3.30769,2.92308,0.615385,2,2,2.30769,1.30769,2.23077,2.15385,2.15385
15.100000,219.077,204.923,62.5385,6,2.07692,3.30769,3.07692,3.07692,0.384615,2,2.15385,2,1.07692,2.15385,2.07692,2.15385
15.200000,217.846,207,63.4615,6.30769,2.15385,3.46154,3.15385,3,0.461538,2.15385,2.07692,2.30769,1.07692,2.07692,2.15385,2.23077
15.300000,233.154,216.308,65.6923,6.69231,1.92308,3.23077,3.15385,3,0.307692,1.92308,2,2.07692,1.53846,2.15385,2.23077,2.07692
15.400000,231.923,221.538,68.1538,6.30769,2.07692,3.07692,3,3,0.230769,2.07692,2.30769,2,1.07692,2.38462,2.30769,2.07692
15.500000,233.615,227.692,70.6923,7,2.15385,3.23077,2.69231,3.07692,0.461538,2.23077,2,2.15385,1.30769,2.38462,2.15385,2.23077
15.600000,241.68,235.2,72.08,6.16,2,3.36,3.04,2.96,0.56,2,1.92,2.08,0.96,2,2.16,1.92
15.700000,251.846,240,74.8462,7.23077,2.23077,3.46154,2.92308,2.92308,0.769231,2.07692,2,2.23077,1,2.38462,2.07692,2.30769
15.800000,254.615,243.308,74.6154,7.07692,2,3.46154,3,3,0.846154,2,2.38462,2.53846,1.15385,2.30769,2.38462,1.84615
15.900000,260.615,243.923,75.3077,7.69231,2.53846,3.69231,3.07692,3.23077,0.846154,2.07692,2.38462,2.15385,1.38462,2,2.23077,1.84615
16.000000,250.56,242.96,74.64,6.8,2.24,3.28,2.8,3.12,0.72,2.16,2.16,1.92,1.28,2.24,2.4,2.08
16.100000,253.462,243.077,75.1538,7.15385,2.23077,3.76923,2.69231,3.23077,0.923077,2,2.30769,2.53846,1.23077,2.76923,2.07692,2.23077
16.200000,227.462,222.769,69.0769,6.76923,2.53846,3.38462,3.15385,3.15385,0.692308,2.07692,2,2.38462,1.23077,2.23077,2.07692,2.15385
16.300000,48.8889,43.4074,14.2963,3.7037,1.03704,3.25926,2.44444,3.11111,0.740741,2.14815,1.92593,2.51852,0.962963,2.14815,1.7037,2.22222
16.400000,11.2143,2.21429,1.85714,3.21429,1.57143,2.57143,1.57143,2.85714,0.785714,2.14286,1.71429,2.64286,1.35714,2.21429,1.28571,2
16.500000,11.8519,2.2963,2.37037,3.40741,1.85185,2.59259,1.77778,2.74074,0.740741,2.14815,1.7037,2.88889,1.40741,2.14815,1.48148,2
16.600000,11.2143,2.64286,1.78571,3.28571,1.78571,2.78571,1.5,2.85714,0.785714,2.14286,1.57143,2.5,1.78571,2.14286,1.64286,2
16.700000,11.2857,2.57143,1.92857,3.35714,1.64286,2.5,1.78571,2.78571,0.785714,2.21429,1.64286,2.5,1.57143,2.42857,1.64286,2
16.800000,11.4286,2.35714,2.07143,2.85714,1.57143,2.64286,1.85714,2.57143,1,2.57143,1.5,2.42857,1.35714,2.42857,1.64286,2
16.900000,10.963,2.51852,2.07407,3.33333,1.40741,2.37037,1.92593,2.81481,0.592593,2.22222,1.85185,2.66667,1.25926,2.2963,1.48148,2
17.000000,11.8571,2.14286,2.42857,3,1.57143,2.57143,2,2.5,1.07143,2.28571,1.71429,2.64286,1.64286,2.28571,1.64286,2
17.100000,11.2857,2.5,1.71429,3.64286,1.21429,2.07143,1.35714,3,1.35714,2,1.21429,2.71429,1,2.14286,1,1.92857
17.200000,11.4286,2.78571,1.85714,3.28571,1.71429,2.71429,1.5,2.57143,0.714286,2.5,1.42857,2.5,1.57143,2.5,1.57143,2
17.300000,10.5185,2.37037,1.85185,3.40741,1.18519,2.59259,1.48148,2.81481,0.740741,2.51852,1.40741,2.88889,1.03704,2.22222,1.33333,2
17.400000,11.4286,2.42857,2.14286,3.35714,1.5,2.35714,1.71429,2.64286,1.14286,2.35714,1.64286,2.64286,1.35714,2.14286,1.85714,1.92857
17.500000,11.7143,2.57143,2,3.5,1.57143,3.28571,1.64286,3,0.642857,2.42857,1.78571,3,1.5,2.14286,1.5,2
17.600000,10.8148,2.51852,1.7037,3.25926,1.25926,2.74074,1.25926,2.74074,0.740741,2.22222,1.40741,2.44444,1.25926,2.22222,1.48148,2
17.700000,11.1429,2.5,2,3.28571,1.78571,2.5,1.85714,2.64286,0.214286,2.21429,1.71429,2.64286,1.64286,2.21429,1.64286,2
